STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,AGE,Age,SEX,Sex,UNIT_MEASURE,Unit of measure,METHODOLOGY,Measurement method,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,BGR,Bulgaria,A,Annual,CLS,Calories supply,_T,Total,_T,Total,KCAL_PS_D,Kilocalories per person per day,_Z,Not applicable,1992,,3022,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,BGR,Bulgaria,A,Annual,CLS,Calories supply,_T,Total,_T,Total,KCAL_PS_D,Kilocalories per person per day,_Z,Not applicable,1993,,2958,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,BGR,Bulgaria,A,Annual,CLS,Calories supply,_T,Total,_T,Total,KCAL_PS_D,Kilocalories per person per day,_Z,Not applicable,1994,,2873,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,BGR,Bulgaria,A,Annual,CLS,Calories supply,_T,Total,_T,Total,KCAL_PS_D,Kilocalories per person per day,_Z,Not applicable,1995,,2896,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,BGR,Bulgaria,A,Annual,CLS,Calories supply,_T,Total,_T,Total,KCAL_PS_D,Kilocalories per person per day,_Z,Not applicable,1996,,2741,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,BGR,Bulgaria,A,Annual,CLS,Calories supply,_T,Total,_T,Total,KCAL_PS_D,Kilocalories per person per day,_Z,Not applicable,1997,,2676,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,BGR,Bulgaria,A,Annual,CLS,Calories supply,_T,Total,_T,Total,KCAL_PS_D,Kilocalories per person per day,_Z,Not applicable,1998,,2818,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,BGR,Bulgaria,A,Annual,CLS,Calories supply,_T,Total,_T,Total,KCAL_PS_D,Kilocalories per person per day,_Z,Not applicable,1999,,2879,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,BGR,Bulgaria,A,Annual,CLS,Calories supply,_T,Total,_T,Total,KCAL_PS_D,Kilocalories per person per day,_Z,Not applicable,2000,,2813,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,BGR,Bulgaria,A,Annual,CLS,Calories supply,_T,Total,_T,Total,KCAL_PS_D,Kilocalories per person per day,_Z,Not applicable,2001,,2816,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,BGR,Bulgaria,A,Annual,CLS,Calories supply,_T,Total,_T,Total,KCAL_PS_D,Kilocalories per person per day,_Z,Not applicable,2002,,2779,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,BGR,Bulgaria,A,Annual,CLS,Calories supply,_T,Total,_T,Total,KCAL_PS_D,Kilocalories per person per day,_Z,Not applicable,2003,,2757,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,BGR,Bulgaria,A,Annual,CLS,Calories supply,_T,Total,_T,Total,KCAL_PS_D,Kilocalories per person per day,_Z,Not applicable,2004,,2764,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,BGR,Bulgaria,A,Annual,CLS,Calories supply,_T,Total,_T,Total,KCAL_PS_D,Kilocalories per person per day,_Z,Not applicable,2005,,2723,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,BGR,Bulgaria,A,Annual,CLS,Calories supply,_T,Total,_T,Total,KCAL_PS_D,Kilocalories per person per day,_Z,Not applicable,2006,,2759,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,BGR,Bulgaria,A,Annual,CLS,Calories supply,_T,Total,_T,Total,KCAL_PS_D,Kilocalories per person per day,_Z,Not applicable,2007,,2734,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,BGR,Bulgaria,A,Annual,CLS,Calories supply,_T,Total,_T,Total,KCAL_PS_D,Kilocalories per person per day,_Z,Not applicable,2008,,2782,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,BGR,Bulgaria,A,Annual,CLS,Calories supply,_T,Total,_T,Total,KCAL_PS_D,Kilocalories per person per day,_Z,Not applicable,2009,,2785,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,BGR,Bulgaria,A,Annual,CLS,Calories supply,_T,Total,_T,Total,KCAL_PS_D,Kilocalories per person per day,_Z,Not applicable,2010,,2719,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,BGR,Bulgaria,A,Annual,CLS,Calories supply,_T,Total,_T,Total,KCAL_PS_D,Kilocalories per person per day,_Z,Not applicable,2011,,2727,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,BGR,Bulgaria,A,Annual,CLS,Calories supply,_T,Total,_T,Total,KCAL_PS_D,Kilocalories per person per day,_Z,Not applicable,2012,,2730,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,BGR,Bulgaria,A,Annual,CLS,Calories supply,_T,Total,_T,Total,KCAL_PS_D,Kilocalories per person per day,_Z,Not applicable,2013,,2793,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,BGR,Bulgaria,A,Annual,CLS,Calories supply,_T,Total,_T,Total,KCAL_PS_D,Kilocalories per person per day,_Z,Not applicable,2014,,2820,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,BGR,Bulgaria,A,Annual,CLS,Calories supply,_T,Total,_T,Total,KCAL_PS_D,Kilocalories per person per day,_Z,Not applicable,2015,,2729,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,BGR,Bulgaria,A,Annual,CLS,Calories supply,_T,Total,_T,Total,KCAL_PS_D,Kilocalories per person per day,_Z,Not applicable,2016,,2799,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,BGR,Bulgaria,A,Annual,CLS,Calories supply,_T,Total,_T,Total,KCAL_PS_D,Kilocalories per person per day,_Z,Not applicable,2017,,2813,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,BGR,Bulgaria,A,Annual,CLS,Calories supply,_T,Total,_T,Total,KCAL_PS_D,Kilocalories per person per day,_Z,Not applicable,2018,,2871,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,BGR,Bulgaria,A,Annual,CLS,Calories supply,_T,Total,_T,Total,KCAL_PS_D,Kilocalories per person per day,_Z,Not applicable,2019,,2871,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,BGR,Bulgaria,A,Annual,CLS,Calories supply,_T,Total,_T,Total,KCAL_PS_D,Kilocalories per person per day,_Z,Not applicable,2020,,2899,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,BGR,Bulgaria,A,Annual,CLS,Calories supply,_T,Total,_T,Total,KCAL_PS_D,Kilocalories per person per day,_Z,Not applicable,2021,,2951,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,SWE,Sweden,A,Annual,SP_CVGD,Share of population consuming vegetables daily,Y_GE15,15 years or over,M,Male,PT_POP,Percentage of population,SRVY,Survey,2004,,56.1,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,SWE,Sweden,A,Annual,SP_CVGD,Share of population consuming vegetables daily,Y_GE15,15 years or over,M,Male,PT_POP,Percentage of population,SRVY,Survey,2005,,57.5,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,SWE,Sweden,A,Annual,SP_CVGD,Share of population consuming vegetables daily,Y_GE15,15 years or over,M,Male,PT_POP,Percentage of population,SRVY,Survey,2006,,56.4,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,SWE,Sweden,A,Annual,SP_CVGD,Share of population consuming vegetables daily,Y_GE15,15 years or over,M,Male,PT_POP,Percentage of population,SRVY,Survey,2007,,57.9,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,SWE,Sweden,A,Annual,SP_CVGD,Share of population consuming vegetables daily,Y_GE15,15 years or over,M,Male,PT_POP,Percentage of population,SRVY,Survey,2008,,58,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,SWE,Sweden,A,Annual,SP_CVGD,Share of population consuming vegetables daily,Y_GE15,15 years or over,M,Male,PT_POP,Percentage of population,SRVY,Survey,2009,,59.3,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,SWE,Sweden,A,Annual,SP_CVGD,Share of population consuming vegetables daily,Y_GE15,15 years or over,M,Male,PT_POP,Percentage of population,SRVY,Survey,2010,,57.9,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,SWE,Sweden,A,Annual,SP_CVGD,Share of population consuming vegetables daily,Y_GE15,15 years or over,M,Male,PT_POP,Percentage of population,SRVY,Survey,2011,,58.9,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,SWE,Sweden,A,Annual,SP_CVGD,Share of population consuming vegetables daily,Y_GE15,15 years or over,M,Male,PT_POP,Percentage of population,SRVY,Survey,2012,,61,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,SWE,Sweden,A,Annual,SP_CVGD,Share of population consuming vegetables daily,Y_GE15,15 years or over,M,Male,PT_POP,Percentage of population,SRVY,Survey,2013,,61.5,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,SWE,Sweden,A,Annual,SP_CVGD,Share of population consuming vegetables daily,Y_GE15,15 years or over,M,Male,PT_POP,Percentage of population,SRVY,Survey,2014,,58.5,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,SWE,Sweden,A,Annual,SP_CVGD,Share of population consuming vegetables daily,Y_GE15,15 years or over,M,Male,PT_POP,Percentage of population,SRVY,Survey,2015,,59.2,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,SWE,Sweden,A,Annual,SP_CVGD,Share of population consuming vegetables daily,Y_GE15,15 years or over,M,Male,PT_POP,Percentage of population,SRVY,Survey,2016,,59.8,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,SWE,Sweden,A,Annual,SP_CVGD,Share of population consuming vegetables daily,Y_GE15,15 years or over,M,Male,PT_POP,Percentage of population,SRVY,Survey,2018,,59.4,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,SWE,Sweden,A,Annual,SP_CVGD,Share of population consuming vegetables daily,Y_GE15,15 years or over,M,Male,PT_POP,Percentage of population,SRVY,Survey,2020,,59.5,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,SWE,Sweden,A,Annual,SP_CVGD,Share of population consuming vegetables daily,Y_GE15,15 years or over,M,Male,PT_POP,Percentage of population,SRVY,Survey,2021,,57.8,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,SWE,Sweden,A,Annual,SP_CVGD,Share of population consuming vegetables daily,Y_GE15,15 years or over,M,Male,PT_POP,Percentage of population,SRVY,Survey,2022,,57.7,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,CHE,Switzerland,A,Annual,SP_CFRD,Share of population consuming fruits daily,Y_GE15,15 years or over,F,Female,PT_POP,Percentage of population,SRVY,Survey,2007,,89.1,,D,Definition differs,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,CHE,Switzerland,A,Annual,SP_CFRD,Share of population consuming fruits daily,Y_GE15,15 years or over,F,Female,PT_POP,Percentage of population,SRVY,Survey,2012,,70.1,,B,Time series break,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,CHE,Switzerland,A,Annual,SP_CFRD,Share of population consuming fruits daily,Y_GE15,15 years or over,F,Female,PT_POP,Percentage of population,SRVY,Survey,2017,,67.9,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,CHE,Switzerland,A,Annual,SP_CFRD,Share of population consuming fruits daily,Y_GE15,15 years or over,F,Female,PT_POP,Percentage of population,SRVY,Survey,2022,,61.1,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,ESP,Spain,A,Annual,FTS,Fat supply,_T,Total,_T,Total,G_PS_D,Grammes per person per day,_Z,Not applicable,1961,,71,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,ESP,Spain,A,Annual,FTS,Fat supply,_T,Total,_T,Total,G_PS_D,Grammes per person per day,_Z,Not applicable,1962,,79.7,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,ESP,Spain,A,Annual,FTS,Fat supply,_T,Total,_T,Total,G_PS_D,Grammes per person per day,_Z,Not applicable,1963,,80,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,ESP,Spain,A,Annual,FTS,Fat supply,_T,Total,_T,Total,G_PS_D,Grammes per person per day,_Z,Not applicable,1964,,72.1,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,ESP,Spain,A,Annual,FTS,Fat supply,_T,Total,_T,Total,G_PS_D,Grammes per person per day,_Z,Not applicable,1965,,83,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,ESP,Spain,A,Annual,FTS,Fat supply,_T,Total,_T,Total,G_PS_D,Grammes per person per day,_Z,Not applicable,1966,,79.5,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,ESP,Spain,A,Annual,FTS,Fat supply,_T,Total,_T,Total,G_PS_D,Grammes per person per day,_Z,Not applicable,1967,,84.7,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,ESP,Spain,A,Annual,FTS,Fat supply,_T,Total,_T,Total,G_PS_D,Grammes per person per day,_Z,Not applicable,1968,,85.5,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,ESP,Spain,A,Annual,FTS,Fat supply,_T,Total,_T,Total,G_PS_D,Grammes per person per day,_Z,Not applicable,1969,,82.7,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,ESP,Spain,A,Annual,FTS,Fat supply,_T,Total,_T,Total,G_PS_D,Grammes per person per day,_Z,Not applicable,1970,,88.6,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,ESP,Spain,A,Annual,FTS,Fat supply,_T,Total,_T,Total,G_PS_D,Grammes per person per day,_Z,Not applicable,1971,,91.1,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,ESP,Spain,A,Annual,FTS,Fat supply,_T,Total,_T,Total,G_PS_D,Grammes per person per day,_Z,Not applicable,1972,,94.8,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,ESP,Spain,A,Annual,FTS,Fat supply,_T,Total,_T,Total,G_PS_D,Grammes per person per day,_Z,Not applicable,1973,,91,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,ESP,Spain,A,Annual,FTS,Fat supply,_T,Total,_T,Total,G_PS_D,Grammes per person per day,_Z,Not applicable,1974,,109.2,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,ESP,Spain,A,Annual,FTS,Fat supply,_T,Total,_T,Total,G_PS_D,Grammes per person per day,_Z,Not applicable,1975,,113.4,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,ESP,Spain,A,Annual,FTS,Fat supply,_T,Total,_T,Total,G_PS_D,Grammes per person per day,_Z,Not applicable,1976,,109.4,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,ESP,Spain,A,Annual,FTS,Fat supply,_T,Total,_T,Total,G_PS_D,Grammes per person per day,_Z,Not applicable,1977,,106.8,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,ESP,Spain,A,Annual,FTS,Fat supply,_T,Total,_T,Total,G_PS_D,Grammes per person per day,_Z,Not applicable,1978,,107,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,ESP,Spain,A,Annual,FTS,Fat supply,_T,Total,_T,Total,G_PS_D,Grammes per person per day,_Z,Not applicable,1979,,106.1,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,ESP,Spain,A,Annual,FTS,Fat supply,_T,Total,_T,Total,G_PS_D,Grammes per person per day,_Z,Not applicable,1980,,117.7,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,ESP,Spain,A,Annual,FTS,Fat supply,_T,Total,_T,Total,G_PS_D,Grammes per person per day,_Z,Not applicable,1981,,113.2,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,ESP,Spain,A,Annual,FTS,Fat supply,_T,Total,_T,Total,G_PS_D,Grammes per person per day,_Z,Not applicable,1982,,118.5,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,ESP,Spain,A,Annual,FTS,Fat supply,_T,Total,_T,Total,G_PS_D,Grammes per person per day,_Z,Not applicable,1983,,118.4,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,ESP,Spain,A,Annual,FTS,Fat supply,_T,Total,_T,Total,G_PS_D,Grammes per person per day,_Z,Not applicable,1984,,117.1,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,ESP,Spain,A,Annual,FTS,Fat supply,_T,Total,_T,Total,G_PS_D,Grammes per person per day,_Z,Not applicable,1985,,121.6,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,ESP,Spain,A,Annual,FTS,Fat supply,_T,Total,_T,Total,G_PS_D,Grammes per person per day,_Z,Not applicable,1986,,127.8,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,ESP,Spain,A,Annual,FTS,Fat supply,_T,Total,_T,Total,G_PS_D,Grammes per person per day,_Z,Not applicable,1987,,127.3,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,ESP,Spain,A,Annual,FTS,Fat supply,_T,Total,_T,Total,G_PS_D,Grammes per person per day,_Z,Not applicable,1988,,133.8,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,ESP,Spain,A,Annual,FTS,Fat supply,_T,Total,_T,Total,G_PS_D,Grammes per person per day,_Z,Not applicable,1989,,135.8,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,ESP,Spain,A,Annual,FTS,Fat supply,_T,Total,_T,Total,G_PS_D,Grammes per person per day,_Z,Not applicable,1990,,136,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,ESP,Spain,A,Annual,FTS,Fat supply,_T,Total,_T,Total,G_PS_D,Grammes per person per day,_Z,Not applicable,1991,,152.1,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,ESP,Spain,A,Annual,FTS,Fat supply,_T,Total,_T,Total,G_PS_D,Grammes per person per day,_Z,Not applicable,1992,,151.3,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,ESP,Spain,A,Annual,FTS,Fat supply,_T,Total,_T,Total,G_PS_D,Grammes per person per day,_Z,Not applicable,1993,,144.7,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,ESP,Spain,A,Annual,FTS,Fat supply,_T,Total,_T,Total,G_PS_D,Grammes per person per day,_Z,Not applicable,1994,,145.5,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,ESP,Spain,A,Annual,FTS,Fat supply,_T,Total,_T,Total,G_PS_D,Grammes per person per day,_Z,Not applicable,1995,,141,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,ESP,Spain,A,Annual,FTS,Fat supply,_T,Total,_T,Total,G_PS_D,Grammes per person per day,_Z,Not applicable,1996,,151.5,,A,Normal value,0,Units,,
